date,hour,demand
2021-11-27,14,138
2021-11-27,15,143
2021-11-27,16,135
2021-11-27,17,128
2021-11-27,18,120
2021-11-27,19,103
2021-11-27,20,83
2021-11-27,21,80
2021-11-27,22,73
2021-11-27,23,60
2021-11-28,0,54
2021-11-28,1,54
2021-11-28,2,59
2021-11-28,3,52
2021-11-28,4,46
2021-11-28,6,45
2021-11-28,7,54
2021-11-28,8,55
2021-11-28,11,96
2021-11-28,12,116
2021-11-28,13,124
2021-11-28,14,124
2021-11-28,15,130
2021-11-28,16,120
2021-11-28,17,114
2021-11-28,18,106
2021-11-28,19,88
2021-11-28,20,71
2021-11-28,21,67
2021-11-28,22,61
2021-11-28,23,53
2021-11-29,0,61
2021-11-29,2,48
2021-11-29,5,42
2021-11-29,6,47
2021-11-29,7,61
2021-11-29,8,64
2021-11-29,9,69
2021-11-29,10,79
2021-11-29,11,86
2021-11-29,12,101
2021-11-29,13,102
2021-11-29,14,101
2021-11-29,15,105
2021-11-29,16,104
2021-11-29,17,106
2021-11-29,18,103
2021-11-29,19,93
2021-11-29,20,75
2021-11-29,21,68
2021-11-29,22,63
2021-11-29,23,50
2021-11-30,0,38
2021-11-30,6,41
2021-11-30,7,55
2021-11-30,8,58
2021-11-30,9,63
2021-11-30,10,72
2021-11-30,11,80
2021-11-30,12,93
2021-11-30,13,93
2021-11-30,14,94
2021-11-30,15,101
2021-11-30,16,101
2021-11-30,17,103
2021-11-30,18,101
2021-11-30,19,91
2021-11-30,20,73
2021-11-30,21,71
2021-11-30,22,66
2021-11-30,23,53
2021-12-01,0,50
2021-12-01,1,46
2021-12-01,2,50
2021-12-01,6,60
2021-12-01,7,66
2021-12-01,8,74
2021-12-01,9,77
2021-12-01,10,78
2021-12-01,11,72
2021-12-01,12,80
2021-12-01,13,89
2021-12-01,14,90
2021-12-01,15,87
2021-12-01,16,88
2021-12-01,17,91
2021-12-01,18,87
2021-12-01,19,79
2021-12-01,20,58
2021-12-01,21,64
2021-12-01,22,76
2021-12-01,23,63
2021-12-02,0,42
2021-12-02,1,39
2021-12-02,3,46
2021-12-02,4,48
2021-12-02,6,51
2021-12-02,7,57
2021-12-02,8,65
2021-12-02,9,68
2021-12-02,10,71
2021-12-02,11,66
2021-12-02,12,87
2021-12-02,13,96
2021-12-02,14,97
2021-12-02,15,93
2021-12-02,16,93
2021-12-02,17,95
2021-12-02,18,91
2021-12-02,19,84
2021-12-02,20,63
2021-12-02,21,68
2021-12-02,22,75
2021-12-02,23,67
2021-12-03,0,47
2021-12-03,1,44
2021-12-03,2,44
2021-12-03,5,44
2021-12-03,6,48
2021-12-03,7,52
2021-12-03,8,61
2021-12-03,9,64
2021-12-03,10,65
2021-12-03,11,65
2021-12-03,12,95
2021-12-03,13,104
2021-12-03,14,105
2021-12-03,15,101
2021-12-03,16,100
2021-12-03,17,100
2021-12-03,18,92
2021-12-03,19,80
2021-12-03,20,61
2021-12-03,21,67
2021-12-03,22,73
2021-12-03,23,65
2021-12-04,0,60
2021-12-04,1,57
2021-12-04,2,58
2021-12-04,3,57
2021-12-04,6,59
2021-12-04,7,60
2021-12-04,8,67
2021-12-04,9,77
2021-12-04,10,88
2021-12-04,11,95
2021-12-04,12,127
2021-12-04,13,143
2021-12-04,14,144
2021-12-04,15,138
2021-12-04,16,132
2021-12-04,17,127
2021-12-04,18,118
2021-12-04,19,102
2021-12-04,20,79
2021-12-04,21,74
2021-12-04,22,79
2021-12-04,23,67
2021-12-05,0,50
2021-12-05,1,47
2021-12-05,2,48
2021-12-05,4,40
2021-12-05,5,36
2021-12-05,7,40
2021-12-05,8,47
2021-12-05,9,53
2021-12-05,10,61
2021-12-05,11,71
2021-12-05,12,102
2021-12-05,13,117
2021-12-05,14,118
2021-12-05,15,116
2021-12-05,16,109
2021-12-05,17,104
2021-12-05,18,95
2021-12-05,19,79
2021-12-05,20,58
2021-12-05,21,53
2021-12-05,22,52
2021-12-05,23,41
2021-12-06,0,35
2021-12-06,1,31
2021-12-06,2,29
2021-12-06,6,40
2021-12-06,7,46
2021-12-06,8,55
2021-12-06,9,61
2021-12-06,10,65
2021-12-06,11,65
2021-12-06,12,90
2021-12-06,13,98
2021-12-06,14,97
2021-12-06,15,91
2021-12-06,16,91
2021-12-06,17,94
2021-12-06,18,90
2021-12-06,19,81
2021-12-06,20,61
2021-12-06,21,51
2021-12-06,22,52
2021-12-06,23,43
2021-12-07,0,33
2021-12-07,3,28
2021-12-07,6,40
2021-12-07,7,46
2021-12-07,8,54
2021-12-07,9,60
2021-12-07,10,66
2021-12-07,11,65
2021-12-07,12,88
2021-12-07,13,96
2021-12-07,14,96
2021-12-07,15,92
2021-12-07,16,93
2021-12-07,17,97
2021-12-07,18,93
2021-12-07,19,85
2021-12-07,20,64
2021-12-07,21,60
2021-12-07,22,61
2021-12-07,23,52
2021-12-08,0,38
2021-12-08,1,35
2021-12-08,6,44
2021-12-08,7,50
2021-12-08,8,58
2021-12-08,9,64
2021-12-08,10,70
2021-12-08,11,69
2021-12-08,12,92
2021-12-08,13,100
2021-12-08,14,101
2021-12-08,15,102
2021-12-08,16,103
2021-12-08,17,106
2021-12-08,18,103
2021-12-08,19,96
2021-12-08,20,75
2021-12-08,21,71
2021-12-08,22,71
2021-12-08,23,60
2021-12-09,0,47
2021-12-09,1,44
2021-12-09,6,51
2021-12-09,7,57
2021-12-09,8,65
2021-12-09,9,71
2021-12-09,10,80
2021-12-09,11,81
2021-12-09,12,106
2021-12-09,13,115
2021-12-09,14,116
2021-12-09,15,117
2021-12-09,16,117
2021-12-09,17,119
2021-12-09,18,116
2021-12-09,19,108
2021-12-09,20,87
2021-12-09,21,84
2021-12-09,22,84
2021-12-09,23,73
2021-12-10,0,67
2021-12-10,1,64
2021-12-10,2,64
2021-12-10,6,61
2021-12-10,7,65
2021-12-10,8,73
2021-12-10,9,80
2021-12-10,10,90
2021-12-10,11,96
2021-12-10,12,125
2021-12-10,13,135
2021-12-10,14,135
2021-12-10,15,136
2021-12-10,16,135
2021-12-10,17,135
2021-12-10,18,127
2021-12-10,19,115
2021-12-10,20,96
2021-12-10,21,93
2021-12-10,22,92
2021-12-10,23,81
2021-12-11,0,71
2021-12-11,1,71
2021-12-11,2,71
2021-12-11,3,68
2021-12-11,4,62
2021-12-11,6,65
2021-12-11,7,67
2021-12-11,8,73
2021-12-11,9,85
2021-12-11,10,101
2021-12-11,11,112
2021-12-11,12,142
2021-12-11,13,158
2021-12-11,14,159
2021-12-11,15,157
2021-12-11,16,149
2021-12-11,17,143
2021-12-11,18,133
2021-12-11,19,116
2021-12-11,20,92
2021-12-11,21,87
2021-12-11,22,84
2021-12-11,23,72
2021-12-12,0,70
2021-12-12,1,72
2021-12-12,2,72
2021-12-12,3,65
2021-12-12,4,59
2021-12-12,5,57
2021-12-12,7,60
2021-12-12,8,66
2021-12-12,9,74
2021-12-12,10,88
2021-12-12,11,98
2021-12-12,12,128
2021-12-12,13,141
2021-12-12,14,142
2021-12-12,15,143
2021-12-12,16,134
2021-12-12,17,128
2021-12-12,18,118
2021-12-12,19,101
2021-12-12,20,79
2021-12-12,21,74
2021-12-12,22,72
2021-12-12,23,61
2021-12-13,1,50
2021-12-13,6,51
2021-12-13,7,60
2021-12-13,8,66
2021-12-13,9,72
2021-12-13,10,82
2021-12-13,11,82
2021-12-13,12,105
2021-12-13,13,106
2021-12-13,14,105
2021-12-13,15,99
2021-12-13,16,98
2021-12-13,17,101
2021-12-13,18,95
2021-12-13,19,86
2021-12-13,20,65
2021-12-13,21,56
2021-12-13,22,55
2021-12-13,23,45
2021-12-14,0,57
2021-12-14,1,56
2021-12-14,2,55
2021-12-14,4,54
2021-12-14,6,59
2021-12-14,7,68
2021-12-14,8,74
2021-12-14,9,80
2021-12-14,10,89
2021-12-14,11,95
2021-12-14,12,116
2021-12-14,13,117
2021-12-14,14,117
2021-12-14,15,112
2021-12-14,16,113
2021-12-14,17,116
2021-12-14,18,110
2021-12-14,19,101
2021-12-14,20,82
2021-12-14,21,78
2021-12-14,22,77
2021-12-14,23,67
2021-12-15,0,48
2021-12-15,1,48
2021-12-15,3,47
2021-12-15,5,46
2021-12-15,6,51
2021-12-15,7,60
2021-12-15,8,66
2021-12-15,9,70
2021-12-15,10,80
2021-12-15,11,88
2021-12-15,12,109
2021-12-15,13,110
2021-12-15,14,111
2021-12-15,15,112
2021-12-15,16,112
2021-12-15,17,115
2021-12-15,18,110
2021-12-15,19,101
2021-12-15,20,83
2021-12-15,21,80
2021-12-15,22,79
2021-12-15,23,68
2021-12-16,0,51
2021-12-16,1,52
2021-12-16,2,52
2021-12-16,6,52
2021-12-16,7,62
2021-12-16,8,68
2021-12-16,9,72
2021-12-16,10,82
2021-12-16,11,92
2021-12-16,12,112
2021-12-16,13,114
2021-12-16,14,114
2021-12-16,15,115
2021-12-16,16,115
2021-12-16,17,117
2021-12-16,18,111
2021-12-16,19,102
2021-12-16,20,84
2021-12-16,21,81
2021-12-16,22,80
2021-12-16,23,77
2021-12-17,0,60
2021-12-17,1,62
2021-12-17,2,61
2021-12-17,3,60
2021-12-17,4,56
2021-12-17,6,60
2021-12-17,7,68
2021-12-17,8,74
2021-12-17,9,77
2021-12-17,10,88
2021-12-17,11,102
2021-12-17,12,127
2021-12-17,13,129
2021-12-17,14,130
2021-12-17,15,131
2021-12-17,16,128
2021-12-17,17,127
2021-12-17,18,117
2021-12-17,19,104
2021-12-17,20,88
2021-12-17,21,85
2021-12-17,22,83
2021-12-17,23,78
2021-12-18,0,61
2021-12-18,1,64
2021-12-18,2,63
2021-12-18,3,60
2021-12-18,7,65
2021-12-18,8,68
2021-12-18,9,76
2021-12-18,10,93
2021-12-18,11,111
2021-12-18,12,134
2021-12-18,13,142
2021-12-18,14,143
2021-12-18,15,141
2021-12-18,16,133
2021-12-18,17,126
2021-12-18,18,116
2021-12-18,19,99
2021-12-18,20,79
2021-12-18,21,74
2021-12-18,22,72
2021-12-18,23,65
2021-12-19,0,68
2021-12-19,1,67
2021-12-19,2,66
2021-12-19,7,59
2021-12-19,8,62
2021-12-19,9,67
2021-12-19,10,81
2021-12-19,11,98
2021-12-19,12,120
2021-12-19,13,128
2021-12-19,14,129
2021-12-19,15,130
2021-12-19,16,121
2021-12-19,17,114
2021-12-19,18,105
2021-12-19,19,88
2021-12-19,20,70
2021-12-19,21,64
2021-12-19,22,63
2021-12-20,0,60
2021-12-20,1,48
2021-12-20,2,44
2021-12-20,6,46
2021-12-20,7,56
2021-12-20,8,60
2021-12-20,9,63
2021-12-20,10,70
2021-12-20,11,77
2021-12-20,12,91
2021-12-20,13,91
2021-12-20,14,90
2021-12-20,15,84
2021-12-20,16,83
2021-12-20,17,85
2021-12-20,18,81
2021-12-20,19,72
2021-12-20,20,54
2021-12-20,21,44
2021-12-20,22,45
2021-12-20,23,41
2021-12-21,0,47
2021-12-21,1,42
2021-12-21,2,41
2021-12-21,6,43
2021-12-21,7,53
2021-12-21,8,57
2021-12-21,9,59
2021-12-21,10,67
2021-12-21,11,73
2021-12-21,12,85
2021-12-21,13,85
2021-12-21,14,85
2021-12-21,15,81
2021-12-21,16,81
2021-12-21,17,84
2021-12-21,18,80
2021-12-21,19,71
2021-12-21,20,54
2021-12-21,21,50
2021-12-21,22,51
2021-12-21,23,47
2021-12-22,0,48
2021-12-22,2,43
2021-12-22,5,40
2021-12-22,6,45
2021-12-22,7,55
2021-12-22,8,59
2021-12-22,9,61
2021-12-22,10,69
2021-12-22,11,75
2021-12-22,12,86
2021-12-22,13,87
2021-12-22,14,88
2021-12-22,15,86
2021-12-22,16,86
2021-12-22,17,88
2021-12-22,18,85
2021-12-22,19,76
2021-12-22,20,59
2021-12-22,21,58
2021-12-22,22,59
2021-12-22,23,54
2021-12-23,0,52
2021-12-23,1,48
2021-12-23,3,46
2021-12-23,5,43
2021-12-23,6,47
2021-12-23,7,57
2021-12-23,8,61
2021-12-23,9,63
2021-12-23,10,72
2021-12-23,11,80
2021-12-23,12,94
2021-12-23,13,95
2021-12-23,14,95
2021-12-23,15,93
2021-12-23,16,92
2021-12-23,17,94
2021-12-23,18,90
2021-12-23,19,82
2021-12-23,20,65
2021-12-23,21,63
2021-12-23,22,64
2021-12-23,23,62
2021-12-24,0,57
2021-12-24,1,54
2021-12-24,2,54
2021-12-24,4,47
2021-12-24,6,51
2021-12-24,7,60
2021-12-24,8,64
2021-12-24,9,67
2021-12-24,10,77
2021-12-24,11,89
2021-12-24,12,106
2021-12-24,13,108
2021-12-24,14,109
2021-12-24,15,106
2021-12-24,16,103
2021-12-24,17,102
2021-12-24,18,95
2021-12-24,19,81
2021-12-24,20,66
2021-12-24,21,65
2021-12-24,22,65
2021-12-24,23,63
2021-12-25,0,64
2021-12-25,1,62
2021-12-25,2,61
2021-12-25,3,58
2021-12-25,5,50
2021-12-25,7,62
2021-12-25,8,64
2021-12-25,9,72
2021-12-25,10,88
2021-12-25,11,106
2021-12-25,12,126
2021-12-25,13,134
2021-12-25,14,135
2021-12-25,15,132
2021-12-25,16,124
2021-12-25,17,118
2021-12-25,18,108
2021-12-25,19,92
2021-12-25,20,73
2021-12-25,21,69
2021-12-25,22,67
2021-12-25,23,64
2021-12-26,0,65
2021-12-26,1,62
2021-12-26,2,62
2021-12-26,4,49
2021-12-26,5,44
2021-12-26,6,48
2021-12-26,8,55
2021-12-26,9,60
2021-12-26,10,73
2021-12-26,11,91
2021-12-26,12,110
2021-12-26,13,118
2021-12-26,14,118
2021-12-26,15,119
2021-12-26,16,110
2021-12-26,17,103
2021-12-26,18,94
2021-12-26,19,78
2021-12-26,20,60
2021-12-26,21,57
2021-12-26,22,55
2021-12-26,23,55
2021-12-27,0,65
2021-12-27,6,44
2021-12-27,7,55
2021-12-27,8,59
2021-12-27,9,61
2021-12-27,10,69
2021-12-27,11,76
2021-12-27,12,90
2021-12-27,13,91
2021-12-27,14,90
2021-12-27,15,85
2021-12-27,16,83
2021-12-27,17,85
2021-12-27,18,81
2021-12-27,19,72
2021-12-27,20,53
2021-12-27,21,47
2021-12-27,22,46
2021-12-27,23,51
2021-12-28,0,40
2021-12-28,1,39
2021-12-28,5,37
2021-12-28,6,43
2021-12-28,7,54
2021-12-28,8,57
2021-12-28,9,60
2021-12-28,10,67
2021-12-28,11,74
2021-12-28,12,86
2021-12-28,13,87
2021-12-28,14,88
2021-12-28,15,84
2021-12-28,16,84
2021-12-28,17,87
2021-12-28,18,83
2021-12-28,19,74
2021-12-28,20,56
2021-12-28,21,54
2021-12-28,22,54
2021-12-28,23,58
2021-12-29,0,38
2021-12-29,1,43
2021-12-29,5,42
2021-12-29,6,47
2021-12-29,7,58
2021-12-29,8,61
2021-12-29,9,64
2021-12-29,10,71
2021-12-29,11,78
2021-12-29,12,90
2021-12-29,13,91
2021-12-29,14,92
2021-12-29,15,88
2021-12-29,16,88
2021-12-29,17,90
2021-12-29,18,87
2021-12-29,19,79
2021-12-29,20,61
2021-12-29,21,59
2021-12-29,22,59
2021-12-29,23,62
2021-12-30,0,41
2021-12-30,1,48
2021-12-30,6,50
2021-12-30,7,63
2021-12-30,8,66
2021-12-30,9,68
2021-12-30,10,77
2021-12-30,11,86
2021-12-30,12,100
2021-12-30,13,101
2021-12-30,14,102
2021-12-30,15,96
2021-12-30,16,95
2021-12-30,17,97
2021-12-30,18,94
2021-12-30,19,85
2021-12-30,20,68
2021-12-30,21,66
2021-12-30,22,66
2021-12-30,23,69
2021-12-31,0,45
2021-12-31,1,47
2021-12-31,3,49
2021-12-31,5,46
2021-12-31,6,51
2021-12-31,7,62
2021-12-31,8,65
2021-12-31,9,68
2021-12-31,10,78
2021-12-31,11,91
2021-12-31,12,110
2021-12-31,13,113
2021-12-31,14,120
2021-12-31,15,116
2021-12-31,16,112
2021-12-31,17,112
2021-12-31,18,104
2021-12-31,19,90
2021-12-31,20,75
2021-12-31,21,76
2021-12-31,22,82
2021-12-31,23,84
2022-01-01,0,60
2022-01-01,1,56
2022-01-01,2,61
2022-01-01,3,58
2022-01-01,5,59
2022-01-01,7,58
2022-01-01,8,68
2022-01-01,9,83
2022-01-01,10,89
2022-01-01,11,105
2022-01-01,12,119
2022-01-01,13,125
2022-01-01,14,121
2022-01-01,15,120
2022-01-01,16,116
2022-01-01,17,112
2022-01-01,18,108
2022-01-01,19,98
2022-01-01,20,90
2022-01-01,21,85
2022-01-01,22,83
2022-01-01,23,60
2022-01-02,0,73
2022-01-02,1,69
2022-01-02,2,70
2022-01-02,5,65
2022-01-02,6,62
2022-01-02,7,61
2022-01-02,8,70
2022-01-02,9,80
2022-01-02,10,84
2022-01-02,11,101
2022-01-02,12,114
2022-01-02,13,121
2022-01-02,14,117
2022-01-02,15,118
2022-01-02,16,113
2022-01-02,17,109
2022-01-02,18,105
2022-01-02,19,98
2022-01-02,20,91
2022-01-02,21,86
2022-01-02,22,78
2022-01-02,23,56
2022-01-03,0,52
2022-01-03,1,47
2022-01-03,5,51
2022-01-03,6,54
2022-01-03,7,56
2022-01-03,8,65
2022-01-03,9,70
2022-01-03,10,62
2022-01-03,11,61
2022-01-03,12,70
2022-01-03,13,68
2022-01-03,14,64
2022-01-03,15,64
2022-01-03,16,69
2022-01-03,17,74
2022-01-03,18,74
2022-01-03,19,71
2022-01-03,20,65
2022-01-03,21,61
2022-01-03,22,54
2022-01-03,23,44
2022-01-04,0,52
2022-01-04,1,48
2022-01-04,5,53
2022-01-04,6,55
2022-01-04,7,57
2022-01-04,8,66
2022-01-04,9,70
2022-01-04,10,66
2022-01-04,11,64
2022-01-04,12,71
2022-01-04,13,69
2022-01-04,14,66
2022-01-04,15,65
2022-01-04,16,71
2022-01-04,17,75
2022-01-04,18,75
2022-01-04,19,72
2022-01-04,20,64
2022-01-04,21,58
2022-01-04,22,52
2022-01-05,0,51
2022-01-05,1,47
2022-01-05,2,48
2022-01-05,6,52
2022-01-05,7,54
2022-01-05,8,62
2022-01-05,9,67
2022-01-05,10,63
2022-01-05,11,61
2022-01-05,12,68
2022-01-05,13,66
2022-01-05,14,63
2022-01-05,15,63
2022-01-05,16,69
2022-01-05,17,74
2022-01-05,18,74
2022-01-05,19,72
2022-01-05,20,63
2022-01-05,21,58
2022-01-05,22,52
2022-01-05,23,38
2022-01-06,0,51
2022-01-06,2,48
2022-01-06,4,49
2022-01-06,5,49
2022-01-06,6,51
2022-01-06,7,52
2022-01-06,8,61
2022-01-06,9,65
2022-01-06,10,61
2022-01-06,11,63
2022-01-06,12,71
2022-01-06,13,70
2022-01-06,14,67
2022-01-06,15,66
2022-01-06,16,71
2022-01-06,17,75
2022-01-06,18,76
2022-01-06,19,73
2022-01-06,20,65
2022-01-06,21,60
2022-01-06,22,55
2022-01-06,23,43
2022-01-07,1,49
2022-01-07,4,50
2022-01-07,6,51
2022-01-07,7,52
2022-01-07,8,60
2022-01-07,9,66
2022-01-07,10,66
2022-01-07,11,74
2022-01-07,12,85
2022-01-07,13,85
2022-01-07,14,82
2022-01-07,15,82
2022-01-07,16,85
2022-01-07,17,86
2022-01-07,18,84
2022-01-07,19,77
2022-01-07,20,70
2022-01-07,21,66
2022-01-07,22,61
2022-01-07,23,49
2022-01-08,0,59
2022-01-08,1,56
2022-01-08,2,57
2022-01-08,3,54
2022-01-08,4,53
2022-01-08,6,55
2022-01-08,7,53
2022-01-08,8,60
2022-01-08,9,73
2022-01-08,10,80
2022-01-08,11,95
2022-01-08,12,108
2022-01-08,13,114
2022-01-08,14,111
2022-01-08,15,113
2022-01-08,16,110
2022-01-08,17,106
2022-01-08,18,102
2022-01-08,19,93
2022-01-08,20,81
2022-01-08,21,73
2022-01-08,22,66
2022-01-08,23,50
2022-01-09,0,63
2022-01-09,1,59
2022-01-09,2,60
2022-01-09,3,58
2022-01-09,7,58
2022-01-09,8,65
2022-01-09,9,75
2022-01-09,10,79
2022-01-09,11,94
2022-01-09,12,108
2022-01-09,13,114
2022-01-09,14,111
2022-01-09,15,114
2022-01-09,16,110
2022-01-09,17,106
2022-01-09,18,102
2022-01-09,19,96
2022-01-09,20,85
2022-01-09,21,77
2022-01-09,22,71
2022-01-09,23,55
2022-01-10,0,58
2022-01-10,1,54
2022-01-10,2,54
2022-01-10,6,56
2022-01-10,7,60
2022-01-10,8,69
2022-01-10,9,74
2022-01-10,10,70
2022-01-10,11,68
2022-01-10,12,77
2022-01-10,13,75
2022-01-10,14,72
2022-01-10,15,73
2022-01-10,16,79
2022-01-10,17,83
2022-01-10,18,84
2022-01-10,19,81
2022-01-10,20,73
2022-01-10,21,65
2022-01-10,22,60
2022-01-10,23,53
2022-01-11,0,63
2022-01-11,1,60
2022-01-11,3,61
2022-01-11,5,59
2022-01-11,6,59
2022-01-11,7,64
2022-01-11,8,72
2022-01-11,9,77
2022-01-11,10,72
2022-01-11,11,71
2022-01-11,12,77
2022-01-11,13,76
2022-01-11,14,73
2022-01-11,15,72
2022-01-11,16,78
2022-01-11,17,82
2022-01-11,18,83
2022-01-11,19,79
2022-01-11,20,69
2022-01-11,21,64
2022-01-11,22,59
2022-01-11,23,52
2022-01-12,0,55
2022-01-12,2,55
2022-01-12,4,53
2022-01-12,5,54
2022-01-12,6,54
2022-01-12,7,58
2022-01-12,8,67
2022-01-12,9,72
2022-01-12,10,68
2022-01-12,11,67
2022-01-12,12,74
2022-01-12,13,72
2022-01-12,14,69
2022-01-12,15,70
2022-01-12,16,76
2022-01-12,17,80
2022-01-12,18,81
2022-01-12,19,78
2022-01-12,20,68
2022-01-12,21,63
2022-01-12,22,58
2022-01-12,23,51
2022-01-13,1,47
2022-01-13,6,46
2022-01-13,7,53
2022-01-13,8,60
2022-01-13,9,64
2022-01-13,10,64
2022-01-13,11,66
2022-01-13,12,74
2022-01-13,13,73
2022-01-13,14,71
2022-01-13,15,71
2022-01-13,16,76
2022-01-13,17,80
2022-01-13,18,81
2022-01-13,19,77
2022-01-13,20,66
2022-01-13,21,61
2022-01-13,22,56
2022-01-13,23,49
2022-01-14,0,54
2022-01-14,1,56
2022-01-14,3,56
2022-01-14,6,55
2022-01-14,7,61
2022-01-14,8,68
2022-01-14,9,73
2022-01-14,10,75
2022-01-14,11,82
2022-01-14,12,93
2022-01-14,13,93
2022-01-14,14,90
2022-01-14,15,90
2022-01-14,16,93
2022-01-14,17,94
2022-01-14,18,91
2022-01-14,19,83
2022-01-14,20,75
2022-01-14,21,71
2022-01-14,22,66
2022-01-14,23,58
2022-01-15,0,56
2022-01-15,1,59
2022-01-15,2,59
2022-01-15,4,54
2022-01-15,7,58
2022-01-15,8,63
2022-01-15,9,76
2022-01-15,10,84
2022-01-15,11,99
2022-01-15,12,112
2022-01-15,13,118
2022-01-15,14,115
2022-01-15,15,114
2022-01-15,16,110
2022-01-15,17,105
2022-01-15,18,100
2022-01-15,19,89
2022-01-15,20,77
2022-01-15,21,69
2022-01-15,22,62
2022-01-15,23,45
2022-01-16,0,64
2022-01-16,1,65
2022-01-16,2,66
2022-01-16,4,62
2022-01-16,5,62
2022-01-16,6,61
2022-01-16,7,64
2022-01-16,8,69
2022-01-16,9,78
2022-01-16,10,84
2022-01-16,11,99
2022-01-16,12,113
2022-01-16,13,119
2022-01-16,14,116
2022-01-16,15,116
2022-01-16,16,111
2022-01-16,17,106
2022-01-16,18,101
2022-01-16,19,94
2022-01-16,20,83
2022-01-16,21,75
2022-01-16,22,68
2022-01-16,23,54
2022-01-17,0,62
2022-01-17,2,53
2022-01-17,6,54
2022-01-17,7,61
2022-01-17,8,68
2022-01-17,9,72
2022-01-17,10,69
2022-01-17,11,67
2022-01-17,12,77
2022-01-17,13,75
2022-01-17,14,72
2022-01-17,15,71
2022-01-17,16,77
2022-01-17,17,81
2022-01-17,18,82
2022-01-17,19,78
2022-01-17,20,68
2022-01-17,21,60
2022-01-17,22,55
2022-01-17,23,48
2022-01-18,0,50
2022-01-18,6,50
2022-01-18,7,59
2022-01-18,8,65
2022-01-18,9,70
2022-01-18,10,68
2022-01-18,11,66
2022-01-18,12,74
2022-01-18,13,72
2022-01-18,14,69
2022-01-18,15,66
2022-01-18,16,71
2022-01-18,17,76
2022-01-18,18,78
2022-01-18,19,74
2022-01-18,20,65
2022-01-18,21,59
2022-01-18,22,54
2022-01-18,23,47
2022-01-19,0,64
2022-01-19,2,61
2022-01-19,5,60
2022-01-19,6,61
2022-01-19,7,69
2022-01-19,8,75
2022-01-19,9,80
2022-01-19,10,79
2022-01-19,11,77
2022-01-19,12,85
2022-01-19,13,83
2022-01-19,14,80
2022-01-19,15,78
2022-01-19,16,84
2022-01-19,17,88
2022-01-19,18,91
2022-01-19,19,88
2022-01-19,20,78
2022-01-19,21,73
2022-01-19,22,68
2022-01-19,23,61
2022-01-20,0,57
2022-01-20,2,54
2022-01-20,5,52
2022-01-20,6,52
2022-01-20,7,61
2022-01-20,8,66
2022-01-20,9,72
2022-01-20,10,71
2022-01-20,11,73
2022-01-20,12,81
2022-01-20,13,79
2022-01-20,14,77
2022-01-20,15,75
2022-01-20,16,79
2022-01-20,17,83
2022-01-20,18,86
2022-01-20,19,83
2022-01-20,20,73
2022-01-20,21,67
2022-01-20,22,60
2022-01-20,23,53
2022-01-21,0,57
2022-01-21,1,55
2022-01-21,2,55
2022-01-21,6,53
2022-01-21,7,61
2022-01-21,8,66
2022-01-21,9,72
2022-01-21,10,76
2022-01-21,11,84
2022-01-21,12,95
2022-01-21,13,94
2022-01-21,14,91
2022-01-21,15,89
2022-01-21,16,92
2022-01-21,17,92
2022-01-21,18,92
2022-01-21,19,84
2022-01-21,20,76
2022-01-21,21,70
2022-01-21,22,63
2022-01-21,23,57
2022-01-22,0,60
2022-01-22,1,59
2022-01-22,2,59
2022-01-22,3,55
2022-01-22,5,54
2022-01-22,7,59
2022-01-22,8,63
2022-01-22,9,77
2022-01-22,10,87
2022-01-22,11,102
2022-01-22,12,115
2022-01-22,13,121
2022-01-22,14,118
2022-01-22,15,116
2022-01-22,16,111
2022-01-22,17,107
2022-01-22,18,104
2022-01-22,19,93
2022-01-22,20,81
2022-01-22,21,72
2022-01-22,22,63
2022-01-22,23,46
2022-01-23,0,68
2022-01-23,1,65
2022-01-23,2,65
2022-01-23,6,60
2022-01-23,7,65
2022-01-23,8,69
2022-01-23,9,79
2022-01-23,10,87
2022-01-23,11,102
2022-01-23,12,116
2022-01-23,13,122
2022-01-23,14,119
2022-01-23,15,117
2022-01-23,16,111
2022-01-23,17,107
2022-01-23,18,104
2022-01-23,19,97
2022-01-23,20,85
2022-01-23,21,76
2022-01-23,22,67
2022-01-23,23,54
2022-01-24,0,67
2022-01-24,2,53
2022-01-24,3,52
2022-01-24,5,53
2022-01-24,6,53
2022-01-24,7,62
2022-01-24,8,68
2022-01-24,9,74
2022-01-24,10,73
2022-01-24,11,71
2022-01-24,12,81
2022-01-24,13,79
2022-01-24,14,75
2022-01-24,15,74
2022-01-24,16,79
2022-01-24,17,84
2022-01-24,18,87
2022-01-24,19,83
2022-01-24,20,73
2022-01-24,21,65
2022-01-24,22,58
2022-01-24,23,51
2022-01-25,0,55
2022-01-25,1,50
2022-01-25,6,48
2022-01-25,7,58
2022-01-25,8,63
2022-01-25,9,69
2022-01-25,10,68
2022-01-25,11,66
2022-01-25,12,73
2022-01-25,13,71
2022-01-25,14,69
2022-01-25,15,66
2022-01-25,16,72
2022-01-25,17,77
2022-01-25,18,80
2022-01-25,19,75
2022-01-25,20,65
2022-01-25,21,58
2022-01-25,22,51
2022-01-25,23,44
2022-01-26,5,48
2022-01-26,6,49
2022-01-26,7,59
2022-01-26,8,64
2022-01-26,9,70
2022-01-26,10,69
2022-01-26,11,70
2022-01-26,12,77
2022-01-26,13,75
2022-01-26,14,72
2022-01-26,15,70
2022-01-26,16,76
2022-01-26,17,81
2022-01-26,18,84
2022-01-26,19,80
